ASVID	Kingdom	Phylum	Class	Order	Family	Genus	sample_30189	sample_30206	sample_30221	sample_30234	sample_30252	sample_30423	sample_30487	sample_30489	sample_30502	sample_30534	sample_30588	sample_30598	sample_30599	sample_30621	sample_30625	sample_30641	sample_30654	sample_30659	sample_30705	sample_30728	sample_30729	sample_30768	sample_30817	sample_30841	sample_30847	sample_30850	sample_30900	sample_30901	sample_30905	sample_30928	sample_30986	sample_30992	sample_30995	sample_30996	sample_31032	sample_31047	sample_31058	sample_31083	sample_31132	sample_31151	sample_31180	sample_31188	sample_31208	sample_31213	sample_31238	sample_31250	sample_31253	sample_31268	sample_31275	sample_31287	sample_31309	sample_31313	sample_31332	sample_31382	sample_31395	sample_31419	sample_31421	sample_31426	sample_31429	sample_31436	sample_31455	sample_31465	sample_31507	sample_31513	sample_31517
ccea40a231e94f833576a2f3fc8159dd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Fusicatenibacter	9.678712	7.279473	10.119776	7.785171	9.578404	7.185244	10.171214	7.875307	9.542829	7.622216	8.252972	6.980377	9.05063	8.345727	9.564175	9.565787	9.563992	9.844788	7.273943	9.544333	9.582966	7.772759	10.142809	10.121174	10.238335	8.019741	9.22506	7.075686	8.745653	8.46006	8.241866	9.808357	7.02635	7.494013	9.55322	7.53794	10.23774	9.663604	10.106699	9.04484	9.118722	7.634497	9.558234	7.446173	9.568743	7.733055	10.028803	9.544118	7.523556	9.920466	8.330549	9.543421	9.584043	9.582814	7.677463	7.28255	7.402372	7.365827	7.877712	9.588498	9.560655	7.404202	7.204434	9.581175	9.432591
85cb5e05c0026286e9f8b6081daf13dc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	18.38972845	20.93925455	18.02616782	20.02892817	17.55166055	21.0098384	17.90539545	19.92450427	17.58141856	20.20457713	19.61232857	21.28586054	19.24423194	19.5171261	17.56381514	17.56153578	17.56291439	18.3367516	20.71504941	17.58033423	17.54825618	20.04336629	17.97162694	18.0312767	17.87652139	20.031765	19.04507245	21.16181308	19.11703951	19.89087642	19.56601104	18.18410428	21.24083417	20.35861744	17.57280973	20.40536932	17.8726788	18.48032531	18.02039277	19.1142686	19.1256395	20.3060251	17.56745224	20.47010763	17.55927005	20.61991324	18.10953216	17.58030574	20.3122175	18.21381878	19.83333992	17.58090994	17.54739881	17.54846558	20.66673054	21.05784693	20.99517998	21.02372638	20.50746688	17.54370607	17.5654734	20.97640079	20.792413	17.54979893	18.55584206
e7ec798427ba5345d731e3007d290037	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.013	8.996975687	8.96919038	8.77574837	9.618497152	10.163450389	9.015682139	8.926928217	9.635256262	10.137009756	9.607082803	9.50084813	8.911164893	8.590719927	9.497909947	10.152952066	10.153880981	10.15250956	8.737525929	9.361786457	10.138171002	10.166955064	9.615790803	8.855773618	8.759146861	8.83865137	9.194762727	8.627955404	8.950257894	9.464883866	8.568447027	9.596221638	9.129276706	8.907182267	9.570360982	10.144765013	9.421886899	8.850244059	8.849982353	8.827755723	8.892228503	8.712201686	9.419120127	10.148152047	9.472314288	10.156142337	8.669713076	8.812216944	10.137961684	9.595771588	8.835496865	8.962912609	10.137446925	10.167762529	10.166858992	8.698177548	8.750749898	8.619659576	8.642093878	8.57802941	10.171082091	10.149956855	8.655486485	9.351720328	10.165632538	9.172280675
a92c79300b6f9a55a8f6130d22c799aa	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	3.554912953	2.786348693	3.455054515	3.680346705	5.667222843	2.811507213	3.629471807	3.727205709	5.701783067	3.618970349	3.684776932	2.630618237	2.929976894	3.709455974	5.680959127	5.67972195	5.681508831	3.328533327	3.231495045	5.700266064	5.662645179	3.673626073	3.542677519	3.438454949	3.555105181	3.267373041	3.021149776	2.704823875	3.793753856	2.717512168	3.792174113	3.740888806	2.639448773	3.539075656	5.691659254	3.379003068	3.566679323	3.389800871	3.503451048	3.24511574	3.072834532	3.404936243	5.687202871	3.410108222	5.676774615	2.595631939	3.463261388	5.700541792	3.577397112	3.45419018	3.102493386	5.701212957	5.661586713	5.662769821	2.607773572	2.543002071	2.439486247	2.451650346	2.544989933	5.657245763	5.684835287	2.477958362	3.19979437	5.664373968	3.674227063
1d532f0bb85641572501d7472fae37ef	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_3	5.695060057	4.903814322	5.922987326	4.85212223	6.955957398	4.856802555	5.882850633	4.8764307	6.958531227	4.802047572	5.046759801	4.822893328	5.636805441	5.078294361	6.95712109	6.956524847	6.95657672	5.845876571	4.767672309	6.958429555	6.955814366	4.848863184	5.899320231	5.929832381	5.937524084	5.073872149	5.68003454	4.842432147	5.22150531	5.445534849	5.01060406	5.689654337	4.839727765	4.771868992	6.957859142	4.835367856	5.932885577	5.742908438	5.898400225	5.521621678	5.611624469	4.868485026	6.956864156	4.78791887	6.956444797	5.162052672	5.878531359	6.958450905	4.773441402	5.833912675	5.258196838	6.958494705	6.955730431	6.955809465	5.132433683	4.980592634	5.068631862	5.0478866	5.245741762	6.955419634	6.956667217	5.056000591	4.748044864	6.955928953	5.551008865
a4b00376f7fcae70c145fb8f84cfd147	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	19.647867072	24.1447536341	17.681685471	26.397947889	17.7562573756	24.5593134669	18.3618074595	26.3058684956	17.8020578789	26.6553194241	24.9078493085	24.4473162704	18.7832680606	24.7166095834	17.774835598	17.7717791784	17.7739654051	18.0079617516	26.1163952043	17.8003361147	17.7508312431	26.4091726818	18.0522378477	17.5934333602	17.7840607546	23.833010054	18.6429911783	24.4498505837	23.7891115263	19.815198689	25.4085111155	20.0795492842	24.3358049246	26.72204427	17.7887500221	25.9001627064	17.8445115636	18.9340094302	17.9751006177	20.3370188449	19.2803450117	25.6992697939	17.7810785194	26.3302445392	17.7681831854	21.7478787335	18.0425038667	17.8003465347	26.7894137052	18.3671443204	22.0693301224	17.8012741195	17.7494998751	17.7511340847	22.0031327422	23.0429034756	22.1432309228	22.329222915	20.9947128065	17.7438049684	17.7780296205	22.3213996093	26.2023364223	17.753195313	21.0056248285
aa57924b0cb7c84e4c9f560df36b08d0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_NK4A214_group	13.032527143	14.726683579	12.088806283	16.099682701	15.551796593	14.918826947	12.472546717	16.087556115	15.618267959	16.180836438	15.455608066	14.790439409	12.407212342	15.382974355	15.578584304	15.574890524	15.578136591	12.193897418	15.763355032	15.615493842	15.543536969	16.101391008	12.29347128	12.040087579	12.171775109	14.793150078	12.373490871	14.825691485	15.014549308	12.802280793	15.726737252	13.309420709	14.747546484	16.168026573	15.598967113	15.743008322	12.204721124	12.64295977	12.244582581	13.223991469	12.681876116	15.666260222	15.588714945	15.9427565	15.569551914	13.611434114	12.261271068	15.615869886	16.214382543	12.405605664	13.943900816	15.61716745	15.541524153	15.543818465	13.728015042	14.155175806	13.726976338	13.811672818	13.265489745	15.53321205	15.584162941	13.818671657	15.783979135	15.546877	13.699069473
143ae1b9ed0c97e88ed650b47fde44e2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.005	13.690376086	16.583873323	12.686217776	17.275305685	17.086906166	16.793062079	12.943043337	17.201815015	17.159128081	17.449461905	16.468985641	16.837358719	13.622263345	16.351119517	17.115381892	17.113692769	17.117552634	12.944881129	17.379804326	17.155845566	17.076951369	17.285239659	12.827852301	12.648826968	12.673947536	16.131485654	13.485053229	16.796932627	15.801053081	14.311429613	16.679253979	13.811781944	16.772575638	17.530208975	17.137881878	17.179988969	12.699191759	13.405417772	12.813079951	14.255171892	13.792718525	17.056154153	17.129719399	17.393802959	17.107317001	15.420416611	12.876183501	17.1565506	17.544479053	13.05736231	15.278259337	17.157943504	17.074715309	17.077173145	15.548108123	16.142373942	15.729209835	15.820078602	15.052933839	17.065607128	17.124745561	15.799741858	17.4439303	17.080551128	14.355984505
44cbd3f6992232ebfa5a947df3682f04	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	4.4767918	3.570118	4.6625479	3.7017082	2.5463179	3.5294074	4.6654605	3.7354836	2.4949278	3.6401402	3.8923906	3.4590424	4.2849458	3.9276807	2.5249291	2.5303356	2.5281779	4.5653931	3.5274011	2.4966926	2.5515964	3.69708	4.6622204	4.6647132	4.6987951	3.8316714	4.3452513	3.4931467	4.0821667	4.0657057	3.8787101	4.5109018	3.477714	3.5934013	2.5095917	3.6247364	4.6974721	4.4855706	4.6522508	4.2494332	4.2962596	3.661977	2.5207554	3.5843013	2.5338579	3.7774574	4.6253259	2.4968449	3.6026228	4.5826906	3.9730267	2.495804	2.5530719	2.5512319	3.7527242	3.5948325	3.655888	3.6392037	3.8441442	2.5594034	2.5241953	3.6525828	3.5010799	2.5489486	4.3671241
45621df11aad4d074a10dbfe942e90ab	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_6	6.1731696183	6.8912722207	6.257378041	6.1169453533	3.2541322242	6.8723202811	6.0924545397	6.0757047978	3.2426131913	6.1739983059	6.0996624999	7.0281118378	6.7568052286	6.0753182549	3.249419887	3.2503367507	3.249822941	6.3785648715	6.507970604	3.2431137587	3.2554597833	6.1228238743	6.1715923137	6.2731681165	6.1587729161	6.4625931099	6.6677855796	6.965425502	5.9903208493	6.9514978531	6.0083324513	6.0019791834	7.0201568439	6.2447236559	3.2459078897	6.3772700713	6.1477843729	6.3210627924	6.2104127603	6.4612784575	6.6167849966	6.3527160819	3.2480645816	6.3533020316	3.2511778086	7.0590999844	6.2494520126	3.2430135761	6.2122116844	6.2591994268	6.6000723102	3.2427965928	3.2558188766	3.2554374903	7.0464319223	7.104689217	7.2003616277	7.1884300452	7.1097332323	3.2572502118	3.2488735355	7.1647273723	6.5364735802	3.2549026011	6.0733853373
4c690c31de0b564bbe3c1e84bf904441	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	2.4751831	2.3866499	2.3885212	2.6946353	0.8910758	2.4046138	2.460105	2.7045404	0.8901706	2.6844451	2.6563253	2.3515822	2.2672347	2.6579665	0.8909238	0.8901765	0.8900236	2.3615475	2.5640374	0.8903329	0.8915364	2.693053	2.4267732	2.3808923	2.4221365	2.5114483	2.2906407	2.3717901	2.6557123	2.2383686	2.6985949	2.5396228	2.3511292	2.6641259	0.890512	2.5989061	2.4274971	2.4076845	2.4123354	2.4068175	2.3265583	2.6006972	0.8896423	2.6187345	0.8904359	2.2629441	2.4024116	0.8901814	2.6763949	2.4095272	2.4162056	0.8901766	0.8915914	0.8915834	2.2745867	2.2869506	2.2297557	2.2391371	2.2245219	0.8917341	0.8897327	2.2464429	2.5574429	0.8915147	2.5465169
b415261afb4d3aebe175b0c544b69de9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	5.3744090732	6.2948444251	5.3107905967	5.8245683408	4.0375269139	6.3113790678	5.2210366486	5.7807533035	4.0421260271	5.893598012	5.692633649	6.4337215843	5.7885197929	5.6577771971	4.0392230322	4.0395756489	4.0398802561	5.4298380022	6.1348515117	4.0418293003	4.03668376	5.8305084371	5.2649046215	5.3183929395	5.2378546118	5.9156360671	5.7074696401	6.3806412282	5.5164121031	6.0156814929	5.6545280325	5.2638609708	6.4173998507	5.9604854178	4.0407404529	6.0052365942	5.2325783795	5.4454592597	5.2910147827	5.6580636266	5.7093620479	5.9692744531	4.0407981574	6.0195438025	4.0390681989	6.2459357332	5.3269842667	4.0419820965	5.9384448563	5.3571956356	5.8967793098	4.0420595438	4.0365187944	4.0366572154	6.2547117905	6.3829453753	6.3913283693	6.3960049663	6.2294316013	4.035918616	4.0404508023	6.3758234384	6.1666509661	4.036892815	5.3882147864
6206f02c01dd4fe1125f352d41d51004	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	2.1105771	1.5933242	2.2060212	1.6841793	5.6054699	1.5712126	2.2177646	1.7038857	5.6048628	1.6482446	1.7912884	1.5299374	1.9786017	1.8118691	5.6042608	5.6078892	5.6083609	2.147555	1.579382	5.60439	5.603999	1.6815257	2.2121282	2.2060281	2.2322191	1.7479186	2.0160999	1.5492446	1.9007167	1.8546371	1.7862447	2.1375245	1.5402587	1.6206913	5.6046544	1.6360172	2.2322487	2.1092586	2.2040632	1.9759414	1.9940317	1.6572253	5.6093215	1.6140807	5.6070749	1.6986031	2.187324	5.604959	1.6262195	2.1639655	1.8208383	5.6049029	5.6039146	5.6038117	1.6865948	1.6004227	1.6286318	1.6204763	1.7304503	5.6038631	5.6092726	1.6285008	1.5641408	5.6038891	2.0548589
b697934cc1d3fbf7444a1761f7f54b82	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.014	22.731137826	24.703702818	21.097298774	27.843841441	35.103917807	25.043550898	21.909966981	27.861189469	35.144359015	27.920799118	26.787494548	24.655551924	21.01259819	26.692481686	35.115736023	35.130064494	35.134428894	21.124492025	26.871083737	35.140812297	35.091911649	27.840252913	21.531501613	21.001152399	21.350368887	25.295370368	21.067514958	24.782639402	26.169602614	21.424483962	27.330987405	23.370155715	24.591943731	27.827828601	35.130633843	26.973191616	21.416523045	21.922262074	21.404571934	22.708911442	21.636506063	26.872847653	35.145658524	27.332580931	35.122689874	22.643685422	21.385210989	35.143075952	27.940760153	21.610576024	23.735044898	35.143755891	35.090359365	35.091533539	22.85318385	23.499150486	22.666761645	22.824011184	22.002448355	35.084752793	35.14272334	22.863414371	26.876048684	35.09376928	23.931336608
35481fb237420b4a9a1a148592a7d192	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	1.729999392	1.842459974	1.410688541	2.653020349	3.19436218	1.907826367	1.604969309	2.673655648	3.198904479	2.64481489	2.477607745	1.785677759	1.2573703	2.469493759	3.196136512	3.196075039	3.196317322	1.381801609	2.339943498	3.198645475	3.193706572	2.650216008	1.511509962	1.388474808	1.481805751	2.09075089	1.290176081	1.831165451	2.408603787	1.272431642	2.605680846	1.899305582	1.778369904	2.601191723	3.197577163	2.40743391	1.496906666	1.540541826	1.479001293	1.638258884	1.402902289	2.39858604	3.197099532	2.477364941	3.195676183	1.442895335	1.464944657	3.198759019	2.632439259	1.501999078	1.774275711	3.198837155	3.193551379	3.193687945	1.48138937	1.569761468	1.402282267	1.431407321	1.322787172	3.192977148	3.196767518	1.445799545	2.329727987	3.193911346	1.977129606
6ed2412512e9c2eca66d7226f1977035	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	1.231781554	1.114397574	1.227854546	1.220666499	2.764390941	1.116224934	1.248025711	1.226568593	2.783554017	1.212178708	1.22613097	1.093975076	1.151719313	1.230037519	2.77227417	2.770605643	2.771457282	1.209089467	1.165822443	2.782838696	2.762270587	1.219809295	1.238008984	1.226118734	1.241164074	1.177062801	1.164940229	1.103040987	1.244342814	1.118971158	1.238024362	1.254507281	1.095261455	1.202272502	2.778052779	1.184583617	1.242388844	1.213169356	1.232925236	1.187878989	1.169348863	1.188569807	2.774328679	1.18721519	2.76921113	1.096650806	1.22711733	2.782849794	1.206826395	1.224448404	1.162174431	2.783231594	2.761707921	2.762382976	1.097527656	1.08607382	1.07499162	1.076120156	1.09186106	2.759333695	2.773032781	1.079548469	1.161725187	2.763246734	1.241452794
f0f99f83eb7bb83700cd7a614da6de9a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium_sp.UBA1819	3.93565738	4.11275759	3.91233224	4.0471913	5.37473891	4.1177128	3.90367153	4.03948875	5.39634208	4.0596343	4.0179294	4.13788498	3.9957024	4.01136563	5.3842352	5.3800994	5.38074853	3.93310086	4.09646226	5.39587189	5.3733217	4.0482501	3.90839567	3.91274122	3.90223749	4.04841192	3.98208188	4.12883239	3.98367631	4.03991608	4.01454077	3.92136987	4.13456501	4.07084106	5.39037689	4.07400931	3.90190614	3.94256624	3.91171233	3.98584911	3.98705406	4.06705001	5.38332194	4.07865865	5.37906297	4.08998454	3.91766398	5.39549362	4.06749542	3.92453998	4.03516584	5.3959566	5.37275827	5.37357967	4.09325699	4.12095083	4.11650217	4.11846689	4.08229244	5.37016059	5.38192365	4.11507925	4.10215647	5.37448275	3.94638624
fb0664c43aabfa99594754c17935b0ee	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	3.3625087	3.38996395	3.22771022	3.75561356	4.17829066	3.41822331	3.31065081	3.76615818	4.14675379	3.75048911	3.68160923	3.36129391	3.15631322	3.67874253	4.16360089	4.1727137	4.17218987	3.21383453	3.60997653	4.14698433	4.17902591	3.75422199	3.26974914	3.21830264	3.25762308	3.50737141	3.17060199	3.3830931	3.65520005	3.15699401	3.73891356	3.43725992	3.35859256	3.72963953	4.15514401	3.64303232	3.2639854	3.27993683	3.25621684	3.31771473	3.21676974	3.63999568	4.16934287	3.67341191	4.1734997	3.22168766	3.24997291	4.1480664	3.74402677	3.26511683	3.37091181	4.14734728	4.17975045	4.17846893	3.23719142	3.27084876	3.20082554	3.21265365	3.17290966	4.18343306	4.17128791	3.21927939	3.6047038	4.177248	3.46919266
f625f6877cd9a9bbd305ff5e9d3fb15c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	9.7899531792	11.4738477514	9.7417304496	10.3885827248	5.737255184	11.4861811243	9.5306023758	10.3065437851	5.7299337557	10.5151240721	10.1982590859	11.7445912306	10.6858893497	10.1370902198	5.733230236	5.7376198526	5.7378226013	9.974810393	11.0362663792	5.72970412	5.736461633	10.4001847744	9.6331291009	9.7601745053	9.5872943482	10.707609615	10.523538441	11.6349227424	9.8961608194	11.1146629208	10.0964054722	9.5463109224	11.7173197508	10.6466148318	5.7316204491	10.7842559848	9.5742705586	9.9688516902	9.6903378589	10.3451959492	10.500292733	10.7206388819	5.7378224878	10.7905364417	5.7372434722	11.5000876887	9.7619181948	5.7302732666	10.5974549012	9.8099188665	10.7563488809	5.73008521	5.7365765423	5.7362399032	11.5058592189	11.7176025745	11.7832092185	11.7831610244	11.5037628444	5.737355063	5.7382402865	11.7417101574	11.096021168	5.7360133051	9.7580263577
0f887754fea4181d97354ace981c35df	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	3.0083692	2.3680537	3.2293544	2.1999898	2.032909	2.3197097	3.1709956	2.2172752	2.0156669	2.1602677	2.3853402	2.3104888	3.0320908	2.411738	2.0248582	2.0299226	2.029657	3.1754689	2.17846	2.0158361	2.0332912	2.1976872	3.1977074	3.2374951	3.2304166	2.4655203	3.0607436	2.3195578	2.5354286	2.8841792	2.3359793	2.9783621	2.3258129	2.1413327	2.0202255	2.2245652	3.2249437	3.0735692	3.201578	2.8872991	2.9929207	2.2525651	2.0281174	2.1746982	2.0303148	2.6372723	3.1885413	2.0163667	2.1377508	3.1489238	2.6607538	2.0159836	2.0337024	2.0330207	2.6082702	2.4734067	2.5691538	2.5483583	2.721362	2.0357142	2.0292057	2.5527363	2.1633641	2.0323428	2.8586199
5d3bfe59052fd3221feb7af614fb92cb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	9.911577359	10.635863987	9.704010855	10.657488595	9.29237558	10.676534826	9.742116034	10.632984271	9.278705224	10.703666255	10.485156637	10.710991387	9.959601684	10.456231927	9.286942033	9.287458987	9.286735115	9.774091969	10.747339103	9.279177848	9.294135821	10.660484468	9.728917318	9.697563277	9.69371421	10.47270521	9.922685715	10.691238116	10.325237751	10.136497679	10.511896488	9.912001038	10.696063726	10.732894634	9.282764065	10.682758411	9.69831229	9.869708699	9.728220448	10.070703193	9.989123286	10.652751533	9.284511271	10.723364126	9.288657666	10.400345619	9.745767091	9.279243333	10.730298539	9.786899674	10.310752129	9.278951416	9.294514505	9.294001625	10.42864345	10.56866948	10.485249592	10.505142247	10.320380802	9.29622016	9.285380829	10.497764019	10.765441284	9.293398542	10.037383811
5d7d666f614379e3cd70daaf21e58986	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megamonas	2.828619109	2.145495559	3.005152669	2.153352557	3.002561416	2.10896871	2.986372017	2.17500356	3.023654929	2.109744854	2.310576503	2.072758852	2.734940971	2.337602777	3.011294313	3.009245145	3.010154455	2.93348622	2.062983281	3.022905717	3.000322116	2.150419552	2.993747844	3.00942291	3.025580992	2.30934486	2.777509405	2.091523196	2.458600131	2.567986816	2.287221319	2.837235562	2.086456672	2.081548596	3.017617472	2.124716353	3.022742595	2.856049605	2.989459676	2.668119902	2.728115779	2.152777006	3.013250676	2.0882337	3.00775843	2.337306358	2.970253769	3.022872011	2.084603264	2.933829372	2.44736712	3.02329681	2.999711718	3.000462519	2.315288524	2.191436637	2.253039323	2.23789617	2.397959974	2.997106986	3.011834919	2.246041549	2.045595057	3.001404807	2.719772552
09aa39e78c9dbe10d6cb7f0f0f2912d7	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	3.089194022	2.750356845	3.151887142	2.834866915	3.249931043	2.738158478	3.156508961	2.848838897	3.258886276	2.811597293	2.897978469	2.70675329	3.00805839	2.910945722	3.253454874	3.25326353	3.253745549	3.114382811	2.755027641	3.258481014	3.248691406	2.833055867	3.152148267	3.152395241	3.165656111	2.85896857	3.030335588	2.721751333	2.9669474	2.923803704	2.899384439	3.108256309	2.713232433	2.792358194	3.256246054	2.79426506	3.165265625	3.086951845	3.148429708	3.000726733	3.012167092	2.807818192	3.255257799	2.782606305	3.252466985	2.816525126	3.138174853	3.258565023	2.797299738	3.122727191	2.900329597	3.258738681	3.248415314	3.248720749	2.807543948	2.750117707	2.769879549	2.763883984	2.840411956	3.24728671	3.254644398	2.769268617	2.744983904	3.249138761	3.056830433
56997de5a2ae443fb249f7898ec860c3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.003	2.9860603	4.3824342	2.6316079	4.3481435	2.6027227	4.4563202	2.6696838	4.3024487	2.6103081	4.4383463	4.0280935	4.5358049	3.1764805	3.9731525	2.6057072	2.6055488	2.6059618	2.775474	4.544668	2.6099903	2.6016781	4.3543875	2.6551751	2.6231461	2.5916555	4.0396093	3.0914891	4.4944724	3.727473	3.5162549	4.0737787	2.9685669	4.5070235	4.4984	2.6080617	4.4142344	2.5972572	2.93228	2.6632555	3.3129856	3.1922816	4.3565614	2.6072405	4.4881655	2.6048651	3.9903402	2.7016827	2.6100268	4.4909366	2.7751538	3.761563	2.610179	2.6014522	2.6017205	4.0359212	4.2912894	4.1647793	4.1961286	3.8642384	2.6004969	2.6067332	4.179098	4.5812252	2.6020687	3.2044187
b77e30af54ca82281f2a888d2139dcc7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	8.386809431	10.088252698	7.888364878	10.302392832	5.95555411818	10.200636638	7.987637548	10.245564043	5.971235539273	10.415093048	9.845724595	10.263041479	8.452742719	9.775487146	5.962194447748	5.96011759272	5.96071933086	8.039266247	10.461881411	5.970773986394	5.9541342882	10.309582975	7.94441676	7.87365196	7.866579208	9.747774795	8.36907702	10.223837525	9.454316738	8.842926061	9.939165953	8.415114717	10.222859958	10.482178284	5.966798123165	10.312401663	7.876708811	8.266351428	7.942472815	8.738089254	8.520306936	10.238492034	5.96285545942	10.427963065	5.95913763734	9.464033678	7.980793557	5.970635081965	10.482488976	8.07663758	9.310717334	5.970962282016	5.95370261836	5.95428022553	9.532487973	9.875958357	9.658889513	9.708042687	9.267003205	5.95178719581	5.96182817921	9.6921653	10.507116253	5.954959588194	8.715461294
040a10ba2dda0684073503e06c8c1b18	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.9947058	1.22407986	0.77982337	1.66316412	0.80413885	1.2688376	0.88846574	1.66903007	0.80248796	1.6697566	1.52806126	1.21171271	0.76404357	1.5169538	0.80321666	0.80425367	0.80431244	0.78168625	1.51534407	0.80247269	0.80395194	1.66240062	0.83610734	0.76694374	0.8125706	1.31824355	0.77094785	1.23171732	1.45409123	0.81248643	1.60391685	1.08452244	1.20416971	1.65322627	0.80284465	1.53645328	0.82127827	0.8856328	0.81993004	0.98456337	0.8429622	1.52460942	0.80431999	1.58384959	0.80414508	0.96047385	0.81712904	0.80254943	1.66949122	0.84589023	1.11239909	0.80251548	0.80398955	0.8039269	0.98646969	1.06484713	0.95957272	0.9788998	0.88121609	0.80416648	0.80443359	0.98461517	1.51425942	0.80386746	1.15546561
8e80db12c1749f35e3a86cc377d1fbd6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	2.0703777	2.7119492	2.0739968	2.2193327	2.5909475	2.7101393	1.9780976	2.1870371	2.5981192	2.2673634	2.1650349	2.8202695	2.4583116	2.1425213	2.5940352	2.5929029	2.5931486	2.1683788	2.492936	2.5979107	2.5903691	2.2239472	2.0248802	2.0824961	2.0083529	2.3949841	2.3918569	2.7744317	2.056653	2.62727	2.1141642	1.9626267	2.8110964	2.3201843	2.5961207	2.3924589	2.0023562	2.1551224	2.0496596	2.2948103	2.3746377	2.3691293	2.5940755	2.3875343	2.5925066	2.7615756	2.0788784	2.5978498	2.2985002	2.0949368	2.4430469	2.5979966	2.5901689	2.590429	2.7603903	2.8332361	2.8748204	2.8718945	2.7747409	2.5892973	2.5935966	2.8546156	2.5160056	2.5907404	2.0381165
a22a933dcd14118cb8138dd01fc6a562	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Firmicutes_bacterium_CAG.56	3.5923469	3.9031418	3.3722695	4.3067224	2.0703316	3.9505026	3.4757923	4.3059854	2.0656769	4.3215072	4.1545785	3.9040202	3.3803231	4.1396698	2.0682026	2.0694119	2.0693141	3.3806385	4.1925176	2.0657199	2.0704947	4.3065823	3.4274848	3.360081	3.4026521	3.9642291	3.3843572	3.9184753	4.0605106	3.4438734	4.2262955	3.6722506	3.8942156	4.313302	2.0669359	4.1982998	3.4110818	3.4871798	3.4117336	3.6020011	3.4601081	4.1826829	2.0688567	4.2483845	2.0695633	3.6190861	3.4106696	2.065872	4.3275482	3.4421301	3.751432	2.0657658	2.0706027	2.0704132	3.6478203	3.7422044	3.6289251	3.6506071	3.5310636	2.0711492	2.0691414	3.6549704	4.1953231	2.0702319	3.7539116
66ba3a12ca9dfd490b031b033a92aa36	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	1.2884248	0.9671365	1.4784242	0.6615807	1.1868147	0.9268528	1.3980195	0.6642178	1.1877097	0.6453466	0.795637	0.9581722	1.4346926	0.8102484	1.1866971	1.1884278	1.1887232	1.4620134	0.7388151	1.1874454	1.1859438	0.6613684	1.4355909	1.4882342	1.4588312	0.9405987	1.4378599	0.9491277	0.8849606	1.3645006	0.738164	1.229072	0.9670775	0.6486864	1.1872508	0.7410412	1.4520796	1.3715115	1.4466205	1.2599988	1.3745545	0.7562642	1.189386	0.6987604	1.187922	1.2037227	1.444654	1.187707	0.6381628	1.4160583	1.1187347	1.1877067	1.1858722	1.1858696	1.1795241	1.0935373	1.1856864	1.1676606	1.2768754	1.1856984	1.1892905	1.1653789	0.7348486	1.1859581	1.1517839
